author,source_file,poem_index,poem_id,text_head,title,period,evidence_grade,basis
蘇軾,poet.song.46000.json,2714,poet.song.46000.json#866,鳳凰來儀，嘉禾合穟。,句  其二九,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2715,poet.song.46000.json#867,愛蜀蘄舒嘉代富，新登高棣,句  其三○,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2716,poet.song.46000.json#868,飲非其人茶有語，閉門獨啜,句  其三一,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2717,poet.song.46000.json#869,但令有婦如康子，安問生兒,句  其三二,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2718,poet.song.46000.json#870,白雲峰下兩槍新。,句  其三三,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2719,poet.song.46000.json#871,東家近新富，滿地有苔錢。,句  其三四,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2720,poet.song.46000.json#872,千層高閣浸雲漢，雙派清流,句  其三五,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2721,poet.song.46000.json#873,風師挾帝令，號呼肆徂征。,句  其三六,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2722,poet.song.46000.json#874,安石作假山，其中多詭怪。,句  其三七,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2723,poet.song.46000.json#875,湖上秋風聚螢苑，門前春浪,句  其三八,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2724,poet.song.46000.json#876,叩檻出魚鱉，詩成一笑粲。,句  其三九,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2725,poet.song.46000.json#877,暗麝著人簪茉莉，紅潮登頰,句  其四○,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2726,poet.song.46000.json#878,青山南，白石北，此地嵯峨,句  其四一,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2727,poet.song.46000.json#879,門大要容千駟入，堂深不覺,句  其四二,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2728,poet.song.46000.json#880,苦霧收殘文豹別，怒濤驚起,句  其四三,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2729,poet.song.46000.json#881,詩題：無題首句：引手攀紅,存目  其一,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2730,poet.song.46000.json#882,詩題：李白謫仙詩首句：我,存目  其二,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2731,poet.song.46000.json#883,詩題：轆轤歌首句：新繫青,存目  其三,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2732,poet.song.46000.json#884,詩題：藏春塢首句：朱閣前,存目  其四,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2733,poet.song.46000.json#885,詩題：題懷素草帖首句：人,存目  其五,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2734,poet.song.46000.json#886,詩題：送淡公二首首句：燕,存目  其六,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2735,poet.song.46000.json#887,詩題：元祐癸酉八月二十七,存目  其七,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2736,poet.song.46000.json#888,詩題：跋姜君弼課冊首句：,存目  其八,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2737,poet.song.46000.json#889,詩題：和人回文五首首句：,存目  其九,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2738,poet.song.46000.json#890,詩題：老翁井首句：井中老,存目  其一○,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2739,poet.song.46000.json#891,詩題：送蜀僧去塵首句：十,存目  其一一,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2740,poet.song.46000.json#892,詩題：謝曹子方惠新茶首句,存目  其一二,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2741,poet.song.46000.json#893,詩題：書堂嶼首句：蒼山古,存目  其一三,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2742,poet.song.46000.json#894,詩題：龐公首句：襄陽龐公,存目  其一四,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2743,poet.song.46000.json#895,詩題：戲書首句：五言七言,存目  其一五,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2744,poet.song.46000.json#896,詩題：散郎亭首句：法花下,存目  其一六,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2745,poet.song.46000.json#897,詩題：柏家渡首句：柏家渡,存目  其一七,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2746,poet.song.46000.json#898,詩題：觀大水望朝陽巌作首,存目  其一八,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2747,poet.song.46000.json#899,詩題：黄州首句：南山一尺,存目  其一九,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2748,poet.song.46000.json#900,詩題：古風首句：精神洞元,存目  其二○,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2749,poet.song.46000.json#901,詩題：雷州八首首句：白髮,存目  其二一,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2750,poet.song.46000.json#902,詩題：揚州以土物寄少游首,存目  其二二,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2751,poet.song.46000.json#903,詩題：飲酒四首首句：我觀,存目  其二三,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2752,poet.song.46000.json#904,詩題：絕句三首首句：松柏,存目  其二四,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2753,poet.song.46000.json#905,詩題：竹枝詞首句：自過鬼,存目  其二五,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2754,poet.song.46000.json#906,詩題：次晁无咎韵閻子常携,存目  其二六,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2755,poet.song.46000.json#907,詩題：惠崇蘆雁首句：惠崇,存目  其二七,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2756,poet.song.46000.json#908,詩題：過土山寨首句：南風,存目  其二八,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2757,poet.song.46000.json#909,詩題：和黄龍清老三首首句,存目  其二九,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2758,poet.song.46000.json#910,詩題：謝惠貓兒頭筍首句：,存目  其三○,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2759,poet.song.46000.json#911,詩題：題浄因壁首句：暝倚,存目  其三一,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2760,poet.song.46000.json#912,詩題：題浄因院首句：門外,存目  其三二,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2761,poet.song.46000.json#913,詩題：同景文咏蓮塘首句：,存目  其三三,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2762,poet.song.46000.json#914,詩題：睡起首句：柿葉滿庭,存目  其三四,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2763,poet.song.46000.json#915,詩題：秋思寄子由首句：黄,存目  其三五,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2764,poet.song.46000.json#916,詩題：送柳宜歸首句：折脚,存目  其三六,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2765,poet.song.46000.json#917,詩題：萬州太守高公宿約游,存目  其三七,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2766,poet.song.46000.json#918,詩題：贈仲勉子文首句：雨,存目  其三八,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2767,poet.song.46000.json#919,詩題：講武臺南有感首句：,存目  其三九,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2768,poet.song.46000.json#920,詩題：東園首句：岑寂東園,存目  其四○,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2769,poet.song.46000.json#921,詩題：答子勉三首首句：君,存目  其四一,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2770,poet.song.46000.json#922,詩題：戲題巫山縣用杜子美,存目  其四二,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2771,poet.song.46000.json#923,詩題：戲咏子舟畫兩竹兩鸜,存目  其四三,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2772,poet.song.46000.json#924,詩題：次韵謝子高讀淵明詩,存目  其四四,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2773,poet.song.46000.json#925,詩題：古意首句：兒童鞭笞,存目  其四五,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2774,poet.song.46000.json#926,詩題：再過泗上二首首句：,存目  其四六,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2775,poet.song.46000.json#927,詩題：昭陵六馬唐文皇戰馬,存目  其四七,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2776,poet.song.46000.json#928,詩題：寄歐叔弼首句：昔葬,存目  其四八,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2777,poet.song.46000.json#929,詩題：和子由次王鞏韵如囊,存目  其四九,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2778,poet.song.46000.json#930,詩題：題盧鴻學士堂圖首句,存目  其五○,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2779,poet.song.46000.json#931,詩題：贈仲素寺丞致仕歸隠,存目  其五一,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2780,poet.song.46000.json#932,詩題：申王畫馬圖首句：天,存目  其五二,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2781,poet.song.46000.json#933,詩題：侯灘首句：江邊皎皎,存目  其五三,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2782,poet.song.46000.json#934,詩題：火星巌首句：火星巌,存目  其五四,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2783,poet.song.46000.json#935,詩題：滄州亭懷古首句：湘,存目  其五五,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2784,poet.song.46000.json#936,詩題：送公爲游淮南首句：,存目  其五六,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2785,poet.song.46000.json#937,詩題：池上二首首句：小池,存目  其五七,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2786,poet.song.46000.json#938,詩題：陳伯比和回字復次韵,存目  其五八,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2787,poet.song.46000.json#939,詩題：次韵張甥棠美述志首,存目  其五九,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2788,poet.song.46000.json#940,詩題：移合浦郭功甫見寄首,存目  其六○,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2789,poet.song.46000.json#941,詩題：次韵參寥寄少游首句,存目  其六一,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2790,poet.song.46000.json#942,詩題：秋晚客興首句：草滿,存目  其六二,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2791,poet.song.46000.json#943,詩題：和寄天選長官首句：,存目  其六三,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2792,poet.song.46000.json#944,詩題：題女唱驛首句：攬轡,存目  其六四,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2793,poet.song.46000.json#945,詩題：次韵張甥棠美晝眠首,存目  其六五,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2794,poet.song.46000.json#946,詩題：寶墨亭首句：山陰不,存目  其六六,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2795,poet.song.46000.json#947,詩題：西湖絕句首句：畢竟,存目  其六七,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2796,poet.song.46000.json#948,詩題：雪詩八首首句：石泉,存目  其六八,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2797,poet.song.46000.json#949,詩題：老人行首句：有一老,存目  其六九,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2798,poet.song.46000.json#950,詩題：游山呈通判承議寫寄,存目  其七○,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2799,poet.song.46000.json#951,首句：煌煌世胄餘出處：《,存目  其七一,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2800,poet.song.46000.json#952,首句：偉人謀議不求多出處,存目  其七二,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2801,poet.song.46000.json#953,詩題：題雙楠軒首句：南軒,存目  其七三,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2802,poet.song.46000.json#954,詩題：僧首句：一鉢即生涯,存目  其七四,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2803,poet.song.46000.json#955,詩題：牡丹首句：綺席偏宜,存目  其七五,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2804,poet.song.46000.json#956,詩題：蓮五首首句：城中擔,存目  其七六,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2805,poet.song.46000.json#957,詩題：送馮判官之昌國首句,存目  其七七,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2806,poet.song.46000.json#958,詩題：馬子約送茶作六言謝,存目  其七八,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2807,poet.song.46000.json#959,詩題：壽呂帥首句：穆穆三,存目  其七九,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2808,poet.song.46000.json#960,詩題：壽陳同知首句：上界,存目  其八○,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2809,poet.song.46000.json#961,詩題：壽叔父首句：燁燁蒼,存目  其八一,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2810,poet.song.46000.json#962,詩題：失題二首首句：山行,存目  其八二,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2811,poet.song.46000.json#963,詩題：試院觀伯時畫馬絕句,存目  其八三,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2812,poet.song.46000.json#964,詩題：沿流館中得二絕句首,存目  其八四,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2813,poet.song.46000.json#965,詩題：劉顗宮苑退老於廬山,存目  其八五,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2814,poet.song.46000.json#966,詩題：蔡洲首句：蔡洲昔人,存目  其八六,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2815,poet.song.46000.json#967,詩題：失題二首首句：足躡,存目  其八七,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2816,poet.song.46000.json#968,詩題：與道源游西莊遇齊道,存目  其八八,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2817,poet.song.46000.json#969,詩題：白鶴吟留鍾山覺海首,存目  其八九,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2818,poet.song.46000.json#970,詩題：驪山首句：君門如天,存目  其九○,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2819,poet.song.46000.json#971,詩題：贈山谷子首句：黄童,存目  其九一,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2820,poet.song.46000.json#972,詩題：答晁以道索書首句：,存目  其九二,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2821,poet.song.46000.json#973,詩題：謝都事惠米首句：平,存目  其九三,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2822,poet.song.46000.json#974,詩題：和南都趙少師首句：,存目  其九四,unknown,C,"句/存目,不可计"
蘇軾,poet.song.46000.json,2823,poet.song.46000.json#975,詩題：寄汝陰少師首句：得,存目  其九五,unknown,C,"句/存目,不可计"
白居易,poet.tang.1000.json,0,cca28bc8-2689-4419-bf3b-e5fef10f5db5,花枝缺處青樓開，豔歌一曲,橫吹曲辭 長安道,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.1000.json,1,3f3870ea-0cc1-4829-971c-b9f5fc7283a9,丹旐何飛揚，素驂亦悲鳴。,相和歌辭 輓歌,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.1000.json,2,5ea39dca-10f3-40f2-b644-29dc9bc71e40,滿面胡沙滿鬢風，眉銷殘黛,相和歌辭 王昭君二首 一,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.1000.json,3,fd60e7b9-e73b-4145-b28c-10f144257800,漢使却回憑寄語，黃金何日,相和歌辭 王昭君二首 二,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.1000.json,4,f8ec87e7-3074-40dd-8d87-a260dad83ae7,曈曈太陽如火色，上行千里,相和歌辭 短歌行二首 一,unknown,-,语料无编年字段且题面无年代线索
白居易,poet.tang.1000.json,5,6358b620-0c4b-4bd3-ae41-b93271318a05,世人求富貴，多爲身嗜欲。,相和歌辭 短歌行二首 二,unknown,-,语料无编年字段且题面无年代线索
